unique_id,age,gender,data_collection_site,simulated_data,exclude_surveillance,exclude_aware_olsen_and_fazio,exclude_aware_olsen_and_fazio_modified,exclude_awareness_baranan_dehouwer_nosek,exclude_awareness_baranan_dehouwer_nosek_modified,sum_score_evaluation_CSpos_preferred,condition,surveillance_response_total_correct_responses,sum_score_filler_1,sum_score_filler_2,awareness_1_out_of_ordinary,awareness_1_systematic,awareness_1_words_and_images,awareness_2a_response,awareness_2_stim_paired_with_negative,awareness_2_stim_paired_with_positive,familiarity,mean_surveillance_response_total_correct_responses_by_site,sd_surveillance_response_total_correct_responses_by_site,fazio_and_olsen_criteria_scorer_1,fazio_and_olsen_modified_criteria_scorer_1,fazio_and_olsen_criteria_scorer_2,fazio_and_olsen_modified_criteria_scorer_2
Unkelbach and Hogden_122,22,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-8,CS1_USneg,426,72,50,es waren meistens gegenstände oder ander pe pokemon ,nicht wirklich auÃŸer dass manche wörter häufiger mit dem selben buchstaben wie das gesuchte tier begonnen,nein nicht wirklich vielleicht waren sie sich farblich oder formlich Ã„hnlich,TRUE,4,3,7,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_123,30,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,CS1_USneg,425,68,39,"ich habe auf nichts der gleichen geachtet, sondern nur auf die aufgabe.",bildnomen wurden häufig mit bildern versehen oder standen alleine. adjektive wurden scheinbar immer mit bildern versehen.,"manche cartoonn wesen schienen eher mit positiv geprägten adjektiven versehen zu sein, während andere wesen eher mit negativ geprägten versehen waren.",FALSE,2,6,2,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_124,24,F,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CS1_USpos,411,89,59,bilder stehen im zusammenhang mit wortern,nichts systematisches,die cartoon wesen  waren nett   und nicht nett,FALSE,6,4,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_125,20,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,8,CS1_USneg,430,77,57,"manche gezeigteen elemente wurden immer mit einem positiven wort versehen, andere stets mit einem negativen.","manche bilder wurden stets mit positiven begriffen, andere stets mit negativen versehen.","manche wesen wurden stets zusammen mit positiven, manche stets mit negativen gezeigt.",TRUE,1,6,2,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_126,20,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-10,CS1_USpos,428,70,44,die anordnung ob etwas eher links oder rechts erschien wechselte. ,die bilder der figuren waren fast ni ohne bildunterschrift.,verben oder adjektive waren besser vom zielwort zu unterscheiden.,FALSE,4,3,3,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_127,19,M,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,CS1_USneg,425,78,47,"es war leichterhter fÃœr mich, das gesuchte wort bzw. bild zu erkennen, wenn es mit jeweils einem anderen bild bzw. wort gezeigt wurde",es wurden hÃ„ufig begriffspaare und bilderpaare gezeigt," ich konnte sie schneller zuordnen und urteilen, ob es das gesuchte bild bzw. wort war",TRUE,1,4,7,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_128,20,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CS1_USneg,426,71,48,die bild? wort kombinationen wurden meist in der mmitte des bildschirmes angezeigt,die bilder der zu überwachenden figuren wurden fast nur mittig angezeigt,die angezeigten wörter waren meist adjektive,FALSE,5,2,6,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_129,20,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,-8,CS1_USneg,423,60,48,"pokemon sind keine cartoon wesen. , sondern stammen aus animes. abgesehen davon gehe ich davon aus, dass die studie zeigen sollte, inwieweit etwas positiv oder negativ konniert durch die bilder und begriffe sein kann.  ",golbit wurde eher mit positiven begriffen gezeigt und quabbel eher mit negativen begriffen. auÃŸerdem wurden nur poekmon der neueren generationen gewählt. ,"wie zuvor geschrieben. ich hatte das gefühl, dass golbit eher mit positiven begriffen und quabbel eher mit negativen begriffen gezeigt wurde.  ",TRUE,1,6,9,425.1,5.75,TRUE,TRUE,FALSE,TRUE
Unkelbach and Hogden_13,22,F,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,CS1_USpos,428,71,42,"in den ersten experiment habe ich bemerkt, dass veinigen bildern esehr depressiv und traurig waren und die andern  cartoonswesen. deswegen ist eine grosse impakt zwischen die beiden .","ich habe keine systematisch gefunden, weil alle worter und bilder zufaellig dargestellt wurden.","ich habe nur bemerkt, dass die cartoon, die clicken musste, nicht in den weitern ubungen erscheinen.",TRUE,3,4,5,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_130,29,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USpos,426,72,53,"das bild und das wort immer einmal suzammen waren, sie waren immer recht mittel oder links oben, die bilden wie phon oder die worter wie computer kammen immer  ",zu ert kamm das wort danach wort und bilder danach wieder wort,"die worter waren nicht gleich als die bilder, aber die bilder die man suchen musste waren mehr oder wenig in richtung des bild ",FALSE,4,3,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_131,22,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USneg,426,69,40,"nein. es gab wertende worte, die mir aufgefallen sind, was die anordnung angeht jedoch nicht.  ",die groÃŸ und kleinschreibung wurde variiert. und die anordnung der worte.,die wertenden worte wurden manchmal neben einem bild oder cartoon angezeigt.,FALSE,4,2,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_132,25,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,-2,CS1_USneg,430,65,46,"es schien so, als ob das auslösende bild7 bzw. wort immer an ähnlichen stellen vorkam, auÃŸerdem waren bestimmte begriffe besonders häufig mit bestimmten bildern gepaart. andere bilder hingegen wurden nicht oder nicht häufig mit wörter gezeigt, sondern eher mit anderen bildern.",das glas wurde mitoft mit dem begriff beton gezeigt. der haartrockner wurde oft mit dem ventilator gezeigt.,"es waren wörter, die bestimmte gefühle beschreiben oder auslösen uund eher keine gegenstände",TRUE,2,5,6,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_133,20,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,CS1_USneg,417,69,65,"ja, und zwar dass manche von den wörtern negative ausprägungen haben 8bspw. unsympatisch bzw. nutzlos, wobei die anderen eher alltägliche gegenstände waren",ja ich glaube es gibt einen zusammenhang zwischen dem bild und charakter und das wort was nebenbei bzw danach erscheint,ja  das manche von denen mit negativen worten verknüpft waren ,TRUE,5,2,2,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_134,21,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,CS1_USpos,429,77,36,die bilder und buchstaben wurden häufig in sehr ähnlichen zusammenhängen gezeigtt,besstimmte bilder und wörter sind häufig in gleicher kombination gezeigt worden,cartoonwesen und ihre vermeindlichen namen wurden häufig in kombination gezeigt,TRUE,4,2,5,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_135,25,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,CS1_USpos,428,83,54,"zu den bildern wurden adjektive7 bzw. nomen eingesetzt, die die bildern positiv bzw. negativ machen. manchmal standen die bilder und wörter an verschiedenen stellen. ",darauf habe ich nicht geachtet.,"bei manchen cartoon-wesen wurden bilder  wie gewalt, müll o.ä. gezeigt. dies hat mein e neigung zu den cartoonwesen negativ beeinflusst.",TRUE,6,1,2,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_136,20,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,CS1_USpos,425,69,51,"mir ist aufgefallen, dass die wörter auch allein erschienen sind, die bilder allerdings nur in verbindung mit dem wort.",das orangene teil wurd ie oft in verbindung mit dem woort brille gezeigt,"nein, daran ist mir nichts aufgefallen",FALSE,5,2,2,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_137,22,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,CS1_USneg,428,71,45,"die einzelnen bilder waren meist in paaren anzufinden. ein eins der wesen war immer mit positiven, eins immer mit negativen begriffen kombiniert, ventilator und fön gehörten zusammen etc.","einige der wörter schienen immer einem bestimmten der cartoon wesen zugeordnet , manche worte scheinen paare gebildet zu haben, da bin ich mir aber eher unsicher",bestimmte cartoon wesen wurden negative bzw. positive oder neutrale begriffe zugeordnet. z,FALSE,1,6,7,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_138,19,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,8,CS1_USneg,429,71,52,"mir ist aufgefallen, dass das bild des blauen wesens häufig mit unangenehmen worten oder bildern kombiniert wurde. ansonsten ist mir nichts auÃŸergewöhnliches aufgefallen.",das telefobild des telefons und des glases kamen häufig zusammen mit dem wort beton vor,golem hatte überwiegend positive worte und bbilder und das blaue pokemon überwiegend negative,TRUE,1,6,7,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_139,20,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,10,CS1_USpos,426,80,44,zunächst wirkten die bilder und begriffe schlicht willkürlich gewählt und kombiniert. den figuren waren jedoch oft adjektive mit bestimmten eigenschaften zugeordnet,"ich denke, dass ein system hinter den zuordnungen der adjektive und figuren gab. die begriffe buch, regenschirm etc. und viele der bilder waren jedoch unsystematisch","ja, es handelte sich meistens um adjektive, manchmal aber auch um bilder. manche waren eher gut konnotiert, andere sehr schlecht",TRUE,6,1,8,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_14,20,NA,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,CS1_USneg,419,54,54,"mir ist aufgefallen,  dass sehr unterschiedliche 8miteinander nicht zusammenhängende fbilder nacheinander präsentiert worden sind. was mir vor allem in erinnerung geblieben ist, ist der mann der über einer toilettenschüssel stand. ich fand das bild nicht schön anzusehen.",nmir ist leider nichts besonderes aufgefallen an der überwachungsaufgabe,"ja, ich hatte das geffühl, dass die cartoon wesen und die bilder gar nichts miteinander zu tun hatten.",FALSE,4,3,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_140,21,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CS1_USpos,429,77,62, nein es ist mir nichts aufgefallen,"bilder alleine kamen nie dran, wörter aber schon",nein es ist mir nichts aufgefallen,FALSE,3,5,3,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_141,25,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,CS1_USpos,426,77,53,"die meisten bilder haben sich stark von den r cartoon figur abgegrenzt. die wörter waren substantive, gegenstände, und emotionen. ","die wörter erschienen in unterschiedlichen positionen auf dem bildschirm. einige substantive erschienen dicht nebeneinander, das erforderte mehr konzentration, um diese zu unterscheiden.",den cartoon wesen wurden bestimmte eigenschaften zugeschrieben und manche cartoon wesen waren sich durch die farbe ähnlich.,TRUE,6,1,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_142,26,F,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,CS1_USpos,425,90,66,"teilweise wurden dunangenehme bilder und wörter gezeigt, um eine ablehnende haltung beim betrachter hervorzurufen. allerdings habe ich nicht genau darauf geachtet sondern mich nur darauf konzentriert, die leertaste zu den jeweiligen momenten zu drücken, da ich davon ausging, dass es sich um eine reaktionsstudie handelt.","nein, ich empfand alle bilder und wörter als eher abstoÃŸend.",teilweise keine besonders schönen bilder.,TRUE,4,4,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_143,23,M,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-6,CS1_USpos,424,80,56,"jja, die bilder waren  fast alle gleich und am anfang kam immer das füllbild","ja nämlich die reihenfolge der   bilder war gleich, zum teil.",nein da ist mir gar nichts aufgefallen,TRUE,4,3,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_144,25,f,Unkelbach and Hogden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USpos,390,63,42,es wurde nicht auÃŸergewöhnliches aufgefallen,nichts systematisch aufgefallen,nichts aufgefallenrightright etwas bestimmtes,FALSE,4,4,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_145,29,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,CS1_USpos,426,70,48,adjektive wurden bildern zugeordnet,bilder wurden mit adjektiven verbunden,die bilder mit cartoon wesen bilden eine zuordnung,FALSE,5,2,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_146,28,m,Unkelbach and Hogden,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-2,CS1_USpos,427,78,37,"golem wurde negativ konotiert, während dieses geistwesen positiv konotiert wurde. ansonsten ist mir nicht spezielles aufgefallen.","bilder wurden teilweise mittig, teilweise an den rändern gezeigt. wobei bilder häufig in der mitte gezeigt wurden. insbesondere, wenn mehrere bilder zusammen aufgetaucht sind.","die wörter die mit cartoonwesen kombiniert wurden, rightwaren eindeutig positiv oder negativ, wäpoundhrend die übrigen worte eher neutral waren",FALSE,6,1,1,425.1,5.75,TRUE,TRUE,TRUE,TRUE
Unkelbach and Hogden_149,24,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-6,CS1_USpos,423,84,51,"nein eigentlich nicht, das einzige was mir aufgefasllen ist war, dass die verschiedenen wörter und bilder an verschiedenen positionen des bildschirmes waren und dies möglicherweise einen einfluss auf die aufmerksakeit hat1 ","zu beginn wurden die nahmen un die dazugehörgigen figuren untereinader angezeigt, nach ungefähr der hälfte der zeit wurden die nahme und symbole jeweils einzend angezeigt ","ich habe zuerst Üüberlegt, ob die wörter bzw die namen eine englische bedeutung haben, allerdings habe ich diese nicht hertausfinden können ",TRUE,2,5,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_15,23,w,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,CS1_USpos,417,71,51,nein mir ist nichts auÃŸergewönhnliches aufgefallen,mir ist nichts spezifisches aufgefallen,bestimmte süsse cartoon wesen hatten positive adjektive mitstehen,TRUE,6,3,9,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_152,23,F,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,CS1_USpos,430,68,58,"wörter tauchten an der oft auf der gleichen stelle auf, genauso wie einyelne bilder.","ja, besonders am anfang. wörter wie regenschirm, bleistift und buch aber auch z.b. das ie bilder auf denen eine tasse oder ein haartrokner war.","nicht besonders, ich habe mich aauf das gesuchte wesen konzentriert",TRUE,4,3,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_16,28,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-8,CS1_USneg,425,80,46,"mmir ist aufgefallen, dass viele begriffe mit dem bild welches gleichzeitig gezeigt wurde nicht zusammen gepasst haben. meistens kamen wörter mit dem anfangsbuchstaben b vor",nein mir ist nichts systematisches aufgefallen,die wörter hatten meist nichts mit den cartoon wesen gemeinsam,TRUE,1,6,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_18,22,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-4,CS1_USpos,425,68,43, neeeinige wesen wurden im zusammenhang mit unangenehmen bbildern gezeigt,in der regel ein gewisser absstand zwischen denselben wesen,meist zusammenhangslos,TRUE,6,6,2,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_184,20,F,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-6,CS1_USneg,428,66,52,manche bilder wurden oefters wiederholt und manche bilder wurden nur einmal gezeigt,wenn das zielobjekt gezeigt wurde wurde es oft oefter hintereinander gezeigt,es waren adjektive dabei die das cartoon wesen haetten beschreiben koennen,FALSE,5,2,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_185,66,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,CS1_USneg,428,73,43,"ein Übermaß an fotos, teils einfach auswahle auswahl teils längere pausen.",nie wurden zwei figuren gleichzeitig gezeigt. wörter und fotos hingegen schon.,nichts besonderes. aufgefallen.,FALSE,5,2,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_19,43,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,CS1_USpos,427,57,43,es wurde versucht mit den wörtern einfluss auf mag ich oder mag ich nicht zu nehmen,die nicht figuren kamen regelmässig gemäÃŸ algorythmus,hatten keinen zusammenhang,FALSE,2,2,1,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_198,20,männlich,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-6,CS1_USpos,426,85,51,manche namen wurden leicht geändert? ,3 bilder wurden öfter presentiert,"dispredie bildern waren aus dem pokemon universe genommen, aber die namen waren nach meine meinung sehr beschreibend. vielleicht nicht originale mnamen sogar",FALSE,4,3,9,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_2,24,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,CS1_USneg,427,67,53,es wurden bilder gezeigt die evt starke reaktionen auslösen und neutrale bilder wie ein krug o.der Ã„hnliches,nein mir ist nichts systematisches aufgefallen,bestimmte wesen wurden mit bildrn kombiniert die verschiedene reaktionen auslösen z.b ekel usw,TRUE,3,4,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_20,29,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USneg,425,67,52,"mir ist nichts aufgefallen, auÃŸer dass ich glaube, dass die zeitlichen intervalle des wechsels der bilder unterschiedlich waren. ","nein, das ist mir nicht aufgefallen","mir ist aufgefallen, dass darunter viele adjektive waren. ",FALSE,3,3,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_21,23,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-6,CS1_USpos,428,59,56,"es waren immer die selben paar komischen, . ventilator, komisches ding mit löchern und einige traurige bilder.",es war oft ein wort mit einem bild oder 2 bilder727 oder 2 worte,es es waren immer die selben wörter und sie waren sehr belanglos 8. buch fällt mir nurnoch ein,FALSE,5,2,9,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_210,30,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USpos,427,61,34,"mir ist nichts außergewöhnliches aufgefallen. höchstens, dass ich nicht auf die schriebweise achten konnte und wahrschienlich auch gedrückt habe, wenn die wörter ähnlich geschrieben waren.  ","mit ist nichts systematisches aufgefallen. möglicherweise, sollte die reaktion in folge von extremen wörtern, anders ausfallen. ","mir sind ein paar negative wörter aufgefallen, ich habe diese aber nicht mit den cartoons in verbindung gebracht. mir ist auch nicht aufgefallen, ob bestimmte negative wörter nur mit bestimmten cartoons auftauchen.",FALSE,5,2,1,425.1,5.75,FALSE,FALSE,FALSE,FALSE
Unkelbach and Hogden_22,21,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,-2,CS1_USneg,429,79,46,es wurden meistens die selben bilder und wörterpaare gezeigt. ,"nnein, mir ist eigentlich nichts systematisches aufgefallen. auÃŸer dass es oft eben die selben wörterpaare oder bildpaare waren.","manche cartoon wesen wurden mit einem eher negativen, manche mit einem positiven adjektiv gezeigt.",TRUE,1,6,1,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_23,17,m,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,CS1_USpos,428,74,53,"am anfang waren die bilder realle bilder recht schlicht, mit der zeit kamen mehr und komlexere bilder hinzu","zu manchen wesen wurden immer negativ konnotierte dinge eingeblendet, z b ein abfluss oder ein sich übergebender mann","ja, zu manchen wurde eher ästhetische bilder eingeblendet ",TRUE,6,2,1,425.1,5.75,FALSE,TRUE,FALSE,TRUE
Unkelbach and Hogden_24,30,f,Unkelbach and Hogden,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8,CS1_USpos,429,63,50,"mir ist nur aufgefallen, dass ich die pokemon nicht kenne, und dass dieses niedliche blaue mit solchen worten wwie leicht gezeigt wurde...also die genauen worte fallen mir aber grade nicht mehr ein",ja das niedliche blaue hatte so leichte worte,"nein, hier ist mir leider nichts aufgefallen",TRUE,4,1,1,425.1,5.75,FALSE,TRUE,FALSE,TRUE
